39.124079,-9.379165
39.124079,-9.379165
39.123824,-9.379207
39.123795,-9.379231
39.123709,-9.379265
39.123575,-9.379287
39.123575,-9.379287
39.123427,-9.379378
39.123268,-9.379563
39.124261,-9.379385
39.124261,-9.379385
39.124261,-9.379385
39.124261,-9.379385
39.124261,-9.379385
39.124261,-9.379385
39.124261,-9.379385
39.124261,-9.379385
39.124261,-9.379385
39.124261,-9.379385
39.124261,-9.379385
39.124261,-9.379385
39.124261,-9.379385
39.124261,-9.379385
39.124261,-9.379385
39.124261,-9.379385
39.124261,-9.379385
39.124261,-9.379385
39.124261,-9.379385
39.123743,-9.379066
39.123743,-9.379066
39.123743,-9.379066
39.123743,-9.379066
39.123743,-9.379066
39.123743,-9.379066
39.123851,-9.379287
39.123984,-9.379288
39.124007,-9.379291
39.124072,-9.37929
39.124128,-9.379281
39.124128,-9.379281
39.124113,-9.379296
39.124118,-9.379296
39.124118,-9.379296
39.124188,-9.379267
39.124311,-9.379205
39.124381,-9.379207
39.124429,-9.379208
39.124467,-9.379216
39.124513,-9.379213
39.124513,-9.379213
39.124546,-9.379216
39.124581,-9.379224
39.124572,-9.379228
39.124614,-9.379228
39.124654,-9.379208
39.124646,-9.379219
39.124661,-9.379226
39.124417,-9.379288
39.124327,-9.379307
39.124327,-9.379307
39.124274,-9.379339
39.124233,-9.379352
39.124168,-9.379376
39.12412,-9.379408
39.124101,-9.37942
39.124079,-9.379434
39.124051,-9.379463
39.124044,-9.37948
39.124053,-9.379487
39.12406,-9.379494
39.12406,-9.379494
39.124063,-9.3795
39.124063,-9.3795
39.124067,-9.379507
39.124078,-9.379515
39.124046,-9.379527
39.124029,-9.379545
39.123999,-9.379567
39.123979,-9.379591
39.123952,-9.379613
39.123952,-9.379613
39.123914,-9.379629
39.123903,-9.379642
39.123913,-9.379651
39.123931,-9.379671
39.123939,-9.37968
39.123944,-9.3797
39.123968,-9.379702
39.123972,-9.37971
39.123964,-9.379722
39.123976,-9.379728
39.123976,-9.379728
39.123953,-9.379749
39.12397,-9.379773
39.123975,-9.379786
39.12399,-9.379796
39.12402,-9.379784
39.124041,-9.379787
39.124092,-9.379786
39.124131,-9.379793
39.124145,-9.379794
39.124145,-9.379794
39.1242,-9.379796
39.124258,-9.379788
39.124312,-9.379772
39.124388,-9.379759
39.124437,-9.379753
39.124437,-9.379753
39.124437,-9.379753
39.124437,-9.379753
39.124437,-9.379753
39.124437,-9.379753
39.124437,-9.379753
39.124437,-9.379753
39.124437,-9.379753
39.124437,-9.379753
39.124768,-9.379679
39.124727,-9.379664
39.124791,-9.379656
39.124815,-9.379667
39.124829,-9.379669
39.124807,-9.379692
39.124807,-9.379692
39.124812,-9.379693
39.124812,-9.379693
39.124998,-9.379645
39.12506,-9.379623
39.125099,-9.379621
39.125115,-9.379615
39.125111,-9.379603
39.12507,-9.379623
39.125073,-9.379629
39.125073,-9.379629
39.125011,-9.379587
39.124954,-9.379553
39.124968,-9.379571
39.124962,-9.379578
39.124957,-9.379569
39.124962,-9.379564
39.124953,-9.379574
39.125025,-9.379643
39.125076,-9.379681
39.125076,-9.379681
39.125111,-9.379728
39.125136,-9.379745
39.125158,-9.379772
39.125169,-9.379778
39.12519,-9.379796
39.125188,-9.379801
39.125173,-9.379815
39.125151,-9.379807
39.125101,-9.379804
39.125101,-9.379804
39.125101,-9.379804
39.125101,-9.379804
39.125101,-9.379804
39.125089,-9.379689
39.125125,-9.379591
39.125142,-9.37948
39.125011,-9.379365
39.124873,-9.379246
39.124873,-9.379246
39.124873,-9.379246
39.124725,-9.379313
39.124697,-9.37937
39.124644,-9.379431
39.124593,-9.379486
39.124587,-9.379517
39.124577,-9.37954
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.124538,-9.37958
39.12551,-9.379036
39.12551,-9.379036
39.12551,-9.379036
39.12551,-9.379036
39.12551,-9.379036
39.125539,-9.379184
39.125554,-9.379255
39.125554,-9.379255
39.125547,-9.379279
39.125556,-9.379333
39.125572,-9.379374
39.125592,-9.379417
39.125616,-9.379462
39.125662,-9.37953
39.125721,-9.379606
39.125786,-9.379689
39.125828,-9.379746
39.125828,-9.379746
39.125854,-9.379768
39.125858,-9.379771
39.125849,-9.379765
39.125825,-9.379751
39.125836,-9.379765
39.125818,-9.379752
39.125828,-9.379754
39.125818,-9.379757
39.12576,-9.379755
39.12576,-9.379755
39.12576,-9.379755
39.12576,-9.379755
39.12576,-9.379755
39.12576,-9.379755
39.12576,-9.379755
39.125597,-9.379737
39.125534,-9.379763
39.125455,-9.379785
39.125455,-9.379785
39.125326,-9.379797
39.125326,-9.379797
39.125191,-9.379822
39.125143,-9.379818
39.125098,-9.379819
39.125089,-9.379807
39.125055,-9.379788
39.125022,-9.379765
39.124995,-9.379756
39.124995,-9.379756
39.124982,-9.37977
39.124948,-9.379753
39.124947,-9.379755
39.124938,-9.379764
39.124938,-9.379764
39.124942,-9.379773
39.124942,-9.379773
39.124942,-9.379773
39.125152,-9.379686
39.125184,-9.379694
39.125184,-9.379694
39.125205,-9.379703
39.125224,-9.379694
39.125215,-9.379687
39.125219,-9.379687
39.125219,-9.379684
39.12519,-9.379672
39.125193,-9.379671
39.125181,-9.379681
39.125184,-9.379679
39.125184,-9.379679
39.125184,-9.379682
39.125185,-9.379685
39.125177,-9.379686
39.12517,-9.379687
39.125165,-9.379692
39.12517,-9.379692
39.125167,-9.379697
39.125167,-9.379702
39.125147,-9.379705
39.125147,-9.379705
39.125142,-9.379714
39.125149,-9.379719
39.125145,-9.379726
39.125147,-9.379731
39.125169,-9.379758
39.125201,-9.379782
39.125222,-9.379793
39.125211,-9.3798
39.125233,-9.379806
39.125233,-9.379806
39.12524,-9.37981
39.125262,-9.379824
39.125282,-9.379833
39.125305,-9.379835
39.125319,-9.379833
39.125348,-9.379825
39.125357,-9.37982
39.125437,-9.379815
39.125429,-9.379807
39.125429,-9.379807
39.125471,-9.379782
39.125516,-9.37977
3820.166725,-2982.205533
39.12555,-9.379754
39.12558,-9.379744
39.125571,-9.37974
39.125574,-9.379738
39.125568,-9.379743
39.12558,-9.379753
39.125599,-9.379782
39.125614,-9.379805
39.125614,-9.379805
39.125621,-9.379814
39.125611,-9.379811
39.125599,-9.379825
39.125627,-9.379834
39.125634,-9.379845
39.125641,-9.379846
39.125661,-9.379854
39.125655,-9.379851
39.125667,-9.37985
39.125667,-9.37985
39.125674,-9.379856
39.125693,-9.379863
39.125702,-9.379874
39.125713,-9.3799
39.125715,-9.379904
39.125723,-9.379909
39.125761,-9.379885
39.125758,-9.379872
39.125744,-9.379868
39.125744,-9.379868
39.125744,-9.379868
39.125744,-9.379876
39.125727,-9.379849
39.125727,-9.379849
39.125694,-9.379802
39.125689,-9.379769
39.125658,-9.379715
39.125641,-9.379691
39.125637,-9.379664
39.125637,-9.379664
39.125634,-9.379633
39.12564,-9.379581
39.125664,-9.379531
39.125668,-9.379485
39.125675,-9.37947
39.125655,-9.379466
39.12565,-9.379455
39.125659,-9.379449
39.125664,-9.379446
39.125659,-9.379447
39.125659,-9.379447
39.125659,-9.379455
39.125612,-9.379449
39.125562,-9.379422
39.125562,-9.379421
39.12555,-9.379422
39.125556,-9.379418
39.125532,-9.379413
39.125538,-9.379406
39.125536,-9.379402
39.125536,-9.379402
39.125546,-9.379406
39.125563,-9.379414
39.125548,-9.379418
39.125562,-9.379427
39.125539,-9.379425
39.125538,-9.379455
39.12554,-9.379445
39.125341,-9.379526
39.125299,-9.379521
39.125299,-9.379521
39.125293,-9.379534
39.125298,-9.379538
39.125302,-9.37953
39.125306,-9.379527
39.125312,-9.379532
39.125305,-9.37953
39.125301,-9.379536
39.12529,-9.379535
39.125302,-9.379533
39.125302,-9.379533
39.125306,-9.379534
39.125311,-9.379538
39.125342,-9.379568
39.125337,-9.379557
39.125327,-9.379519
39.125333,-9.379527
39.125326,-9.379531
39.125314,-9.37954
39.125309,-9.379537
39.125309,-9.379537
39.125308,-9.37952
39.125315,-9.379499
39.125318,-9.379499
39.125346,-9.379389
39.125384,-9.379306
39.125402,-9.379242
39.125401,-9.379243
39.125407,-9.379276
39.1254,-9.379304
39.125395,-9.379315
39.125395,-9.379315
39.125418,-9.37933
39.125419,-9.379347
39.125425,-9.379348
39.125417,-9.379367
39.125428,-9.379381
39.125434,-9.379381
39.125445,-9.379392
39.12545,-9.379392
39.125427,-9.379398
39.125427,-9.379398
39.125419,-9.379402
39.125419,-9.379402
39.125381,-9.379426
39.125361,-9.379439
39.125341,-9.379442
39.12535,-9.379468
39.125331,-9.379491
39.125312,-9.379512
39.125312,-9.379512
39.125312,-9.379512
39.125297,-9.379584
39.125291,-9.379612
39.12527,-9.37963
39.125268,-9.379632
39.125267,-9.379642
39.125249,-9.379659
39.125247,-9.379665
39.12525,-9.379684
39.125205,-9.37969
39.125205,-9.37969
39.125209,-9.379693
39.125213,-9.379689
39.125191,-9.379686
39.125197,-9.379679
39.125198,-9.379683
39.125203,-9.379683
39.1252,-9.379697
39.125251,-9.379694
39.125224,-9.379702
39.125224,-9.379702
39.125259,-9.379689
39.125242,-9.379684
39.125244,-9.379681
39.125208,-9.37968
39.125203,-9.379664
39.125181,-9.379652
39.125183,-9.379649
39.12517,-9.379648
39.12517,-9.379625
39.125512,-9.379469
39.125512,-9.379469
39.125767,-9.379361
39.125786,-9.379331
39.125796,-9.379318
39.125818,-9.379324
39.125818,-9.379324
39.125818,-9.379324
39.125818,-9.379324
39.125818,-9.379324
39.125818,-9.379324
39.125818,-9.379324
39.125818,-9.379324
39.125818,-9.379324
39.125818,-9.379324
39.12604,-9.379151
39.126032,-9.379156
39.12601,-9.379172
39.126036,-9.37918
39.125924,-9.379245
39.125894,-9.379239
39.125894,-9.379239
39.125914,-9.379209
39.125914,-9.379209
39.125943,-9.379186
39.125943,-9.379186
39.125943,-9.379186
39.125943,-9.379186
39.125943,-9.379186
39.125948,-9.37926
39.126012,-9.379289
39.126012,-9.379289
39.12605,-9.379328
39.126073,-9.379343
39.126094,-9.379361
39.126142,-9.379367
39.126215,-9.379388
39.126281,-9.379421
39.126339,-9.379404
39.126403,-9.379401
39.126439,-9.379422
39.126439,-9.379422
39.126455,-9.379435
39.126463,-9.379444
39.126473,-9.379448
39.126455,-9.379443
39.126459,-9.379439
39.126459,-9.379458
39.126427,-9.379464
39.126443,-9.379461
39.126448,-9.379453
39.126434,-9.379456
39.126434,-9.379456
39.12643,-9.379462
39.126409,-9.379467
39.126391,-9.379467
39.126362,-9.379478
39.126367,-9.379484
39.12634,-9.379489
39.126304,-9.379499
39.126267,-9.379518
39.126263,-9.379526
39.126263,-9.379526
39.126211,-9.37953
39.12618,-9.379544
39.126146,-9.379551
39.126123,-9.379559
39.126124,-9.379556
39.126102,-9.379546
39.126057,-9.379556
39.126028,-9.37955
39.12599,-9.379555
39.12599,-9.379555
39.125964,-9.37956
39.125926,-9.379571
39.125916,-9.379567
39.125906,-9.379564
39.125874,-9.379556
39.125815,-9.379568
39.12579,-9.379579
39.125765,-9.379578
39.125728,-9.379567
39.125728,-9.379567
39.125694,-9.379571
39.125657,-9.37957
39.125636,-9.379587
39.125609,-9.379583
39.125581,-9.379572
39.125576,-9.379555
39.125565,-9.379531
39.125548,-9.379523
39.12558,-9.379513
39.12558,-9.379513
39.12556,-9.379511
39.125546,-9.379513
39.125548,-9.379487
39.125543,-9.379467
39.125536,-9.379486
39.125534,-9.379487
39.125534,-9.379487
39.125534,-9.379487
39.125534,-9.379487
39.125647,-9.379426
39.125647,-9.379426
39.125759,-9.379436
39.125847,-9.379418
39.125918,-9.379439
39.125964,-9.379443
39.126011,-9.379437
39.126037,-9.379434
39.126066,-9.379445
39.126096,-9.379448
39.126107,-9.379461
39.126107,-9.379461
39.126101,-9.379457
39.126084,-9.379455
39.12607,-9.379462
39.126065,-9.379479
39.126023,-9.379453
39.126009,-9.379462
39.125937,-9.37953
39.125829,-9.37956
39.125728,-9.37959
39.125728,-9.37959
39.125603,-9.379614
39.125462,-9.379631
39.125348,-9.379655
39.125247,-9.37969
39.125135,-9.37972
39.125065,-9.379752
39.124982,-9.379763
39.124918,-9.379778
39.124862,-9.379807
39.124862,-9.379807
39.124803,-9.379823
39.124745,-9.379843
39.124695,-9.379861
39.124646,-9.379883
39.124646,-9.379883
39.124646,-9.379883
39.124646,-9.379883
39.124646,-9.379883
39.124646,-9.379883
39.124646,-9.379883
39.124646,-9.379883
39.124646,-9.379883
39.124646,-9.379883
39.124646,-9.379883
39.124875,-9.379652
39.125042,-9.379638
39.125145,-9.379594
39.12522,-9.379561
39.125279,-9.379499
39.12535,-9.379601
39.12535,-9.379601
39.125402,-9.379677
39.125442,-9.379661
39.125468,-9.379649
39.125482,-9.379636
39.125506,-9.379652
39.125517,-9.379615
39.125517,-9.379615
39.125517,-9.379615
39.125517,-9.379615
39.125517,-9.379615
39.125544,-9.379604
39.125563,-9.379576
39.125575,-9.379558
39.125587,-9.37955
39.125578,-9.379533
39.125581,-9.379533
39.125605,-9.379528
39.125605,-9.379527
39.125616,-9.379534
39.125616,-9.379534
39.125611,-9.379533
39.125611,-9.379542
39.125611,-9.379568
39.125616,-9.379577
39.125609,-9.379595
39.12561,-9.379607
39.125617,-9.379593
39.125627,-9.379597
39.125633,-9.379586
39.125633,-9.379586
39.125636,-9.379579
39.125647,-9.379583
39.12565,-9.379569
39.125661,-9.37958
39.125663,-9.379578
39.12567,-9.379582
39.125676,-9.379574
39.125682,-9.379566
39.125681,-9.379561
39.125681,-9.379561
39.125677,-9.379568
39.12567,-9.379611
39.125678,-9.379668
39.125674,-9.379713
39.125677,-9.379763
39.12567,-9.379828
39.125669,-9.379888
39.125661,-9.379924
39.125663,-9.379958
39.125653,-9.379984
39.125653,-9.379984
39.125663,-9.380021
39.125666,-9.380065
39.125669,-9.380121
39.125671,-9.380177
39.125699,-9.380242
39.125708,-9.380303
39.125723,-9.380375
39.125731,-9.380423
39.12575,-9.380477
39.12575,-9.380477
39.12575,-9.380477
39.12575,-9.380477
39.12575,-9.380477
39.12575,-9.380477
39.12575,-9.380477
39.12575,-9.380477
39.125791,-9.380744
39.125791,-9.380744
39.125791,-9.380744
39.125791,-9.380744
39.125791,-9.380744
39.125791,-9.380744
39.125791,-9.380744
39.125791,-9.380744
39.125791,-9.380744
39.125791,-9.380744
39.125791,-9.380744
39.125791,-9.380744
39.125791,-9.380744
39.125791,-9.380744
39.125791,-9.380744
39.125791,-9.380744
39.125791,-9.380744
39.125791,-9.380744
39.125791,-9.380744
39.125791,-9.380744
39.125666,-9.379265
39.12565,-9.379282
39.125665,-9.379297
39.125665,-9.379297
39.125694,-9.3793
39.125684,-9.379294
39.125684,-9.379294
39.125684,-9.379294
39.125684,-9.379294
39.125684,-9.379294
39.125684,-9.379294
39.125684,-9.379294
39.125684,-9.379294
39.125684,-9.379294
39.125684,-9.379294
39.125684,-9.379294
39.125684,-9.379294
39.125684,-9.379294
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.0,-0.0
