1,-79,9,1016.8,28.34,17.45,51.33,17.3,0.0,-0.0,23.1,23.1,14.2560210228,-96
1,-78,9,1016.9,28.34,17.46,51.8,17.5,0.0,-0.0,23.1,23.1,15.1787531376,-99
1,-79,9,1016.8,28.35,17.46,52.15,17.6,0.0,-0.0,23.1,23.1,16.0915060043,-96
1,-76,8,1016.8,28.35,17.46,52.22,17.6,0.0,-0.0,23.1,23.1,17.0020070076,-96
1,-78,9,1016.8,28.37,17.46,52.05,17.6,0.0,-0.0,23.1,23.1,17.8642041683,-96
1,-78,8,1016.8,28.37,17.45,51.8,17.5,0.0,-0.0,23.1,23.1,18.7727351189,-96
1,-74,7,1016.9,28.37,17.46,51.53,17.4,0.0,-0.0,23.1,23.1,19.667869091,-99
1,-78,7,1016.8,28.37,17.47,51.35,17.4,0.0,-0.0,23.1,23.1,20.5872600079,-96
1,-79,7,1016.8,28.38,17.48,51.33,17.4,0.0,-0.0,23.1,23.1,21.5088181496,-96
1,-79,8,1016.9,28.39,17.48,51.33,17.4,0.0,-0.0,23.1,23.1,22.4140172005,-99
1,-78,8,1016.8,28.39,17.48,51.25,17.4,0.0,-0.0,23.1,23.1,23.3199691772,-96
1,-80,9,1016.8,28.39,17.5,51.23,17.3,0.0,-0.0,23.1,23.1,24.1781949997,-96
1,-79,9,1016.9,28.39,17.51,51.18,17.3,0.0,-0.0,23.1,23.1,25.0850980282,-99
1,-76,9,1016.8,28.41,17.52,51.13,17.3,0.0,-0.0,23.1,23.1,25.9949891567,-96
1,-74,9,1016.8,28.39,17.53,51.5,17.4,0.0,-0.0,23.1,23.1,26.9003181458,-96
1,-74,9,1016.8,28.41,17.56,52.88,17.9,0.0,-0.0,23.1,23.1,27.8169150352,-96
1,-76,9,1016.8,28.44,17.58,54.25,18.3,0.0,-0.0,23.1,23.1,28.6882820129,-96
1,-76,9,1016.8,28.42,17.59,55.27,18.6,0.0,-0.0,23.1,23.1,29.6066482067,-96
1,-79,9,1016.8,28.49,17.62,60.54,20.1,0.0,-0.0,23.1,23.1,30.5219500065,-96
1,-79,9,1016.8,28.67,17.78,67.98,22.2,0.0,-0.0,23.1,23.1,31.3935370445,-96
1,-78,9,1016.8,28.68,17.82,68.86,22.4,0.0,-0.0,23.1,23.1,32.3402261734,-96
1,-76,9,1016.8,28.68,17.84,70.2,22.7,0.0,-0.0,23.1,23.1,33.2362210751,-96
1,-78,9,1016.8,28.68,17.85,70.59,22.8,0.0,-0.0,23.1,23.1,34.0994920731,-96
1,-79,9,1016.8,28.69,17.86,70.59,22.8,0.0,-0.0,23.1,23.1,35.0410790443,-96
1,-79,9,1016.8,28.69,17.86,69.9,22.7,0.0,-0.0,23.1,23.1,35.9377191067,-96
