1,-82,9,1021.4,21.89,19.68,55.47,12.6,0.0,-0.0,23.1,23.1,3.37913012505,-221
1,-84,9,1021.4,21.87,19.69,55.49,12.6,0.0,-0.0,23.1,23.1,4.25088620186,-221
1,-82,9,1021.4,21.87,19.7,55.49,12.6,0.0,-0.0,23.1,23.1,5.17868614197,-221
1,-82,8,1021.4,21.84,19.7,55.55,12.5,0.0,-0.0,23.1,23.1,6.07807517052,-221
1,-84,11,1021.4,21.83,19.72,55.65,12.6,0.0,-0.0,23.1,23.1,6.9748301506,-221
1,-84,8,1021.4,21.8,19.73,55.78,12.6,0.0,-0.0,23.1,23.1,7.86945605278,-221
1,-84,9,1021.4,21.81,19.74,55.85,12.6,0.0,-0.0,23.1,23.1,8.78980898857,-221
1,-84,9,1021.4,21.79,19.76,55.9,12.6,0.0,-0.0,23.1,23.1,9.68351602554,-221
1,-84,9,1021.4,21.79,19.76,55.85,12.6,0.0,-0.0,23.1,23.1,10.6192271709,-221
1,-84,9,1021.4,21.77,19.78,55.87,12.6,0.0,-0.0,23.1,23.1,11.5174942017,-221
1,-84,8,1021.4,21.77,19.79,55.95,12.6,0.0,-0.0,23.1,23.1,12.4138929844,-221
1,-84,9,1021.4,21.74,19.8,55.9,12.5,0.0,-0.0,23.1,23.1,13.3017520905,-221
1,-84,8,1021.4,21.74,19.81,55.97,12.6,0.0,-0.0,23.1,23.1,14.2249701023,-221
1,-84,9,1021.5,21.74,19.82,55.92,12.6,0.0,-0.0,23.1,23.1,15.1132700443,-224
1,-85,8,1021.4,21.73,19.83,56.1,12.6,0.0,-0.0,23.1,23.1,16.020660162,-221
1,-85,9,1021.4,21.73,19.84,55.97,12.6,0.0,-0.0,23.1,23.1,16.9240419865,-221
1,-84,11,1021.4,21.7,19.86,56.05,12.5,0.0,-0.0,23.1,23.1,17.8296480179,-221
1,-84,9,1021.4,21.69,19.86,56.03,12.5,0.0,-0.0,23.1,23.1,18.7352631092,-221
1,-85,8,1021.4,21.68,19.87,56.1,12.5,0.0,-0.0,23.1,23.1,19.6680622101,-221
1,-84,9,1021.4,21.66,19.88,56.12,12.5,0.0,-0.0,23.1,23.1,20.5585370064,-221
1,-84,9,1021.4,21.64,19.89,56.2,12.5,0.0,-0.0,23.1,23.1,21.4519171715,-221
1,-82,9,1021.4,21.65,19.9,56.2,12.5,0.0,-0.0,23.1,23.1,22.3895320892,-221
1,-84,9,1021.4,21.65,19.91,56.28,12.6,0.0,-0.0,23.1,23.1,23.280657053,-221
1,-84,9,1021.4,21.65,19.92,56.3,12.6,0.0,-0.0,23.1,23.1,24.1689150333,-221
1,-84,9,1021.4,21.65,19.92,56.35,12.6,0.0,-0.0,23.1,23.1,25.1027450562,-221
1,-84,9,1021.4,21.68,20.01,56.32,12.6,0.0,-0.0,23.1,23.1,25.9916191101,-221
1,-82,8,1021.4,21.68,20.02,56.4,12.6,0.0,-0.0,23.1,23.1,26.8847570419,-221
1,-84,8,1021.4,21.68,20.03,56.42,12.6,0.0,-0.0,23.1,23.1,27.7900011539,-221
1,-82,9,1021.4,21.68,20.04,56.42,12.6,0.0,-0.0,23.1,23.1,28.724435091,-221
1,-82,9,1021.4,21.69,20.05,56.53,12.7,0.0,-0.0,23.1,23.1,29.6208541393,-221
1,-84,9,1021.4,21.68,20.05,56.57,12.7,0.0,-0.0,23.1,23.1,30.5185391903,-221
1,-86,9,1021.4,21.69,20.06,56.62,12.7,0.0,-0.0,23.1,23.1,31.4197940826,-221
1,-84,9,1021.4,21.68,20.07,56.6,12.7,0.0,-0.0,23.1,23.1,32.3180601597,-221
1,-85,9,1021.4,21.68,20.08,56.53,12.7,0.0,-0.0,23.1,23.1,33.2641019821,-221
1,-84,8,1021.4,21.68,20.09,56.53,12.7,0.0,-0.0,23.1,23.1,34.1630520821,-221
1,-84,7,1021.4,21.68,20.1,56.6,12.7,0.0,-0.0,23.1,23.1,35.0641992092,-221
1,-84,9,1021.4,21.69,20.1,56.62,12.7,0.0,-0.0,23.1,23.1,35.9506189823,-221
1,-82,8,1021.4,21.7,20.11,56.72,12.7,0.0,-0.0,23.1,23.1,36.8519341946,-221
1,-84,8,1021.4,21.72,20.12,56.67,12.7,0.0,-0.0,23.1,23.1,37.751073122,-221
1,-84,9,1021.4,21.74,20.13,56.7,12.8,0.0,-0.0,23.1,23.1,38.6780040264,-221
1,-85,9,1021.4,21.73,20.13,56.57,12.7,0.0,-0.0,23.1,23.1,39.5665261745,-221
1,-82,9,1021.4,21.76,20.14,56.72,12.8,0.0,-0.0,23.1,23.1,40.4902291298,-221
1,-84,8,1021.4,21.77,20.14,56.65,12.8,0.0,-0.0,23.1,23.1,41.3745989799,-221
1,-85,8,1021.4,21.77,20.15,56.7,12.8,0.0,-0.0,23.1,23.1,42.3152930737,-221
1,-85,7,1021.4,21.79,20.16,56.7,12.8,0.0,-0.0,23.1,23.1,43.212264061,-221
1,-84,8,1021.4,21.79,20.17,56.55,12.8,0.0,-0.0,23.1,23.1,44.0997941494,-221
1,-84,8,1021.4,21.8,20.18,56.55,12.8,0.0,-0.0,23.1,23.1,44.9976661205,-221
1,-84,9,1021.4,21.81,20.19,56.53,12.8,0.0,-0.0,23.1,23.1,45.9408102036,-221
1,-84,9,1021.4,21.84,20.19,56.53,12.8,0.0,-0.0,23.1,23.1,46.8369791508,-221
1,-84,9,1021.4,21.84,20.2,56.5,12.8,0.0,-0.0,23.1,23.1,47.7335350513,-221
1,-84,9,1021.4,21.87,20.2,56.42,12.8,0.0,-0.0,23.1,23.1,48.6250321865,-221
1,-82,9,1021.4,21.87,20.21,56.35,12.8,0.0,-0.0,23.1,23.1,49.5260210037,-221
1,-85,9,1021.4,21.89,20.22,56.35,12.8,0.0,-0.0,23.1,23.1,50.4508140087,-221
1,-84,9,1021.4,21.89,20.23,56.3,12.8,0.0,-0.0,23.1,23.1,51.3543281555,-221
1,-80,8,1021.4,21.89,20.24,56.22,12.8,0.0,-0.0,23.1,23.1,52.2509582043,-221
1,-84,9,1021.4,21.89,20.24,56.3,12.8,0.0,-0.0,23.1,23.1,53.1500701904,-221
1,-82,9,1021.4,21.92,20.25,56.25,12.8,0.0,-0.0,23.1,23.1,54.088132143,-221
1,-82,9,1021.4,21.92,20.26,56.35,12.8,0.0,-0.0,23.1,23.1,54.9861431122,-221
1,-82,8,1021.4,21.92,20.26,56.15,12.8,0.0,-0.0,23.1,23.1,55.866369009,-221
1,-84,8,1021.4,21.94,20.27,56.25,12.8,0.0,-0.0,23.1,23.1,56.8106460571,-221
1,-84,9,1021.4,21.94,20.28,56.15,12.8,0.0,-0.0,23.1,23.1,57.7058870792,-221
1,-84,9,1021.4,21.95,20.28,56.15,12.8,0.0,-0.0,23.1,23.1,58.6049091816,-221
1,-84,9,1021.4,21.95,20.29,55.99,12.8,0.0,-0.0,23.1,23.1,59.505448103,-221
1,-84,9,1021.4,21.95,20.3,55.99,12.8,0.0,-0.0,23.1,23.1,60.4065320492,-221
1,-82,9,1021.4,21.95,20.3,55.87,12.7,0.0,-0.0,23.1,23.1,61.3034281731,-221
1,-84,8,1021.4,21.95,20.31,55.95,12.8,0.0,-0.0,23.1,23.1,62.2446591854,-221
1,-84,9,1021.4,21.96,20.32,55.82,12.7,0.0,-0.0,23.1,23.1,63.1342990398,-221
1,-85,9,1021.4,21.96,20.32,55.87,12.7,0.0,-0.0,23.1,23.1,64.0361351967,-221
1,-82,8,1021.4,21.95,20.33,55.72,12.7,0.0,-0.0,23.1,23.1,64.9326920509,-221
1,-84,-3,1021.4,21.95,20.33,55.72,12.7,0.0,-0.0,23.1,23.1,65.8326849937,-221
1,-84,9,1021.4,21.94,20.35,55.65,12.7,0.0,-0.0,23.1,23.1,66.7624571323,-221
1,-84,8,1021.4,21.96,20.36,55.74,12.7,0.0,-0.0,23.1,23.1,67.6460959911,-221
1,-84,9,1021.4,21.95,20.36,55.57,12.7,0.0,-0.0,23.1,23.1,68.5520989895,-221
1,-84,8,1021.4,21.96,20.37,55.74,12.7,0.0,-0.0,23.1,23.1,69.4572470188,-221
1,-84,9,1021.4,21.98,20.37,55.72,12.7,0.0,-0.0,23.1,23.1,70.3633430004,-221
1,-82,8,1021.4,21.99,20.38,55.62,12.7,0.0,-0.0,23.1,23.1,71.3015592098,-221
1,-84,9,1021.4,21.99,20.39,55.7,12.7,0.0,-0.0,23.1,23.1,72.2073261738,-221
1,-84,9,1021.4,22.0,20.39,55.42,12.7,0.0,-0.0,23.1,23.1,73.1136271954,-221
1,-82,9,1021.4,22.0,20.4,55.4,12.7,0.0,-0.0,23.1,23.1,74.0181109905,-221
1,-82,9,1021.4,22.02,20.4,55.17,12.6,0.0,-0.0,23.1,23.1,74.9158201218,-221
1,-86,8,1021.4,22.0,20.41,55.22,12.6,0.0,-0.0,23.1,23.1,75.8180241585,-221
