PASS,-70,9,39,193,10,79,8,85,21,231,0,0,0,0,0,0,0,0,252,97,231,0
PASS,-70,9,39,193,10,80,8,86,21,179,0,0,0,0,0,0,0,0,252,152,231,0
PASS,-72,8,39,193,10,83,8,90,21,198,0,0,0,0,0,0,0,0,12,125,231,0
PASS,-76,9,39,193,10,84,8,91,21,219,0,0,0,0,0,0,0,0,12,216,231,0
PASS,-70,9,39,193,10,84,8,92,21,234,0,0,0,0,0,0,0,0,12,3,231,0
PASS,-67,8,39,192,10,86,8,94,21,239,0,0,0,0,0,0,0,0,12,140,231,0
PASS,-68,9,39,193,10,86,8,95,21,198,0,0,0,0,0,0,0,0,12,29,231,0
PASS,-64,9,39,193,10,86,8,96,21,181,0,0,0,0,0,0,0,0,11,104,231,0
PASS,-73,9,39,193,10,86,8,98,21,194,0,0,0,0,0,0,0,0,10,244,231,0
PASS,-68,9,39,193,10,87,8,99,21,191,0,0,0,0,0,0,0,0,12,100,231,0
PASS,-67,9,39,193,10,89,8,101,21,202,0,0,0,0,0,0,0,0,12,221,231,0
PASS,-70,8,39,193,10,89,8,103,21,216,0,0,0,0,0,0,0,0,12,100,231,0
PASS,-68,8,39,193,10,89,8,104,21,229,0,0,0,0,0,0,0,0,12,31,231,0
PASS,-68,9,39,191,10,89,8,113,21,249,0,0,0,0,0,0,0,0,12,153,231,0
PASS,-60,9,39,189,10,91,8,115,22,10,0,0,0,0,0,0,0,0,12,125,231,0
PASS,-68,9,39,186,10,91,8,117,22,30,0,0,0,0,0,0,0,0,12,6,231,0
PASS,-68,9,39,193,10,91,8,121,22,58,0,0,0,0,0,0,0,0,11,184,231,0
PASS,-68,9,39,193,10,93,8,124,22,83,0,0,0,0,0,0,0,0,12,34,231,0
PASS,-73,8,39,193,10,94,8,125,22,78,0,0,0,0,0,0,0,0,11,18,231,0
PASS,-68,9,39,193,10,94,8,127,21,234,0,0,0,0,0,0,0,0,10,205,231,0
PASS,-66,9,39,193,10,97,8,127,21,249,0,0,0,0,0,0,0,0,10,224,231,0
PASS,-66,9,39,193,10,98,8,129,21,236,0,0,0,0,0,0,0,0,11,62,231,0
PASS,-64,8,39,193,10,98,8,130,21,252,0,0,0,0,0,0,0,0,11,48,231,0
PASS,-62,9,39,193,10,101,8,132,21,221,0,0,0,0,0,0,0,0,11,57,231,0
PASS,-64,9,39,193,10,101,8,133,21,229,0,0,0,0,0,0,0,0,11,101,231,0
PASS,-82,9,39,193,10,103,8,134,21,252,0,0,0,0,0,0,0,0,11,55,231,0
PASS,-82,9,39,193,10,105,8,136,22,23,0,0,0,0,0,0,0,0,12,16,231,0
PASS,-82,9,39,193,10,106,8,138,22,15,0,0,0,0,0,0,0,0,12,99,231,0
PASS,-82,9,39,193,10,109,8,139,22,8,0,0,0,0,0,0,0,0,12,7,231,0
PASS,-82,9,39,192,10,110,8,140,21,252,0,0,0,0,0,0,0,0,12,133,231,0
PASS,-84,9,39,192,10,112,8,142,21,196,0,0,0,0,0,0,0,0,12,113,231,0
PASS,-84,8,39,193,10,113,8,144,21,154,0,0,0,0,0,0,0,0,12,229,231,0
PASS,-82,9,39,193,10,114,8,146,21,111,0,0,0,0,0,0,0,0,13,2,231,0
PASS,-82,9,39,193,10,114,8,148,21,74,0,0,0,0,0,0,0,0,12,82,231,0
PASS,-82,9,39,192,10,117,8,149,21,114,0,0,0,0,0,0,0,0,12,103,231,0
PASS,-82,9,39,193,10,117,8,151,21,34,0,0,0,0,0,0,0,0,12,41,231,0
PASS,-82,9,39,193,10,118,8,153,21,79,0,0,0,0,0,0,0,0,12,72,231,0
PASS,-84,9,39,192,10,120,8,155,21,124,0,0,0,0,0,0,0,0,12,156,231,0
PASS,-84,9,39,192,10,123,8,157,21,154,0,0,0,0,0,0,0,0,11,227,231,0
PASS,-82,9,39,192,10,124,8,159,21,156,0,0,0,0,0,0,0,0,11,179,231,0
PASS,-82,9,39,192,10,128,8,160,21,189,0,0,0,0,0,0,0,0,11,211,231,0
PASS,-80,9,39,192,10,129,8,162,21,129,0,0,0,0,0,0,0,0,12,198,231,0
PASS,-82,9,39,193,10,130,8,164,21,131,0,0,0,0,0,0,0,0,14,178,231,0
PASS,-80,9,39,192,10,132,8,167,21,129,0,0,0,0,0,0,0,0,13,141,231,0
PASS,-82,9,39,192,10,133,8,168,21,139,0,0,0,0,0,0,0,0,11,177,231,0
PASS,-82,9,39,192,10,134,8,170,21,144,0,0,0,0,0,0,0,0,12,166,231,0
PASS,-80,9,39,192,10,136,8,172,21,148,0,0,0,0,0,0,0,0,8,69,231,0
PASS,-80,9,39,192,10,137,8,175,21,144,0,0,0,0,0,0,0,0,8,137,231,0
PASS,-68,9,39,192,10,140,8,177,21,156,0,0,0,0,0,0,0,0,17,192,231,0
PASS,-64,8,39,192,10,140,8,179,21,211,0,0,0,0,0,0,0,0,17,214,231,0
PASS,-70,9,39,192,10,143,8,180,21,246,0,0,0,0,0,0,0,0,13,120,231,0
PASS,-68,9,39,192,10,144,8,183,21,202,0,0,0,0,0,0,0,0,12,113,231,0
PASS,-78,9,39,192,10,145,8,184,21,171,0,0,0,0,0,0,0,0,12,205,231,0
PASS,-70,8,39,192,10,145,8,187,21,134,0,0,0,0,0,0,0,0,12,238,231,0
PASS,-67,9,39,192,10,148,8,189,21,139,0,0,0,0,0,0,0,0,11,199,231,0
PASS,-73,9,39,192,10,151,8,190,21,159,0,0,0,0,0,0,0,0,9,103,231,0
PASS,-72,9,39,192,10,151,8,192,21,198,0,0,0,0,0,0,0,0,10,175,231,0
PASS,-74,9,39,192,10,153,8,195,21,186,0,0,0,0,0,0,0,0,11,125,231,0
PASS,-62,9,39,192,10,153,8,196,21,139,0,0,0,0,0,0,0,0,10,241,231,0
PASS,-68,9,39,192,10,156,8,198,21,148,0,0,0,0,0,0,0,0,10,245,231,0
PASS,-82,9,39,192,10,157,8,200,21,154,0,0,0,0,0,0,0,0,8,20,231,0
PASS,-82,9,39,192,10,159,8,202,21,86,0,0,0,0,0,0,0,0,255,163,231,0
PASS,-84,9,39,192,10,159,8,204,21,34,0,0,0,0,0,0,0,0,251,0,231,0
PASS,-82,9,39,192,10,162,8,206,21,9,0,0,0,0,0,0,0,0,248,8,231,0
PASS,-80,9,39,192,10,163,6,191,21,31,0,0,0,0,0,0,0,0,250,242,231,0
PASS,-82,9,39,192,10,163,6,193,21,36,0,0,0,0,0,0,0,0,251,201,231,0
PASS,-84,9,39,192,10,164,6,194,21,4,0,0,0,0,0,0,0,0,249,151,231,0
PASS,-72,9,39,192,10,166,6,196,20,255,0,0,0,0,0,0,0,0,250,163,231,0
PASS,-76,9,39,193,10,167,6,199,20,240,0,0,0,0,0,0,0,0,251,8,231,0
PASS,-74,8,39,192,10,167,6,200,20,145,0,0,0,0,0,0,0,0,253,118,231,0
PASS,-76,9,39,192,10,170,6,202,20,170,0,0,0,0,0,0,0,0,9,191,231,0
PASS,-70,9,39,192,10,170,6,204,20,157,0,0,0,0,0,0,0,0,3,187,231,0
PASS,-72,9,39,192,10,172,6,207,20,187,0,0,0,0,0,0,0,0,254,42,231,0
PASS,-78,8,39,192,10,172,6,208,20,140,0,0,0,0,0,0,0,0,254,47,231,0
PASS,-74,9,39,192,10,175,6,210,20,137,0,0,0,0,0,0,0,0,6,58,231,0
