PASS,-96,9,40,68,9,13,7,120,17,204,0,0,0,0,0,0,0,0,1,75,231,0
PASS,-92,8,40,69,9,16,7,122,17,214,0,0,0,0,0,0,0,0,1,70,231,0
PASS,-92,9,40,68,9,14,7,124,17,224,0,0,0,0,0,0,0,0,1,72,231,0
PASS,-97,9,40,69,9,14,7,126,17,204,0,0,0,0,0,0,0,0,1,75,231,0
PASS,-96,9,40,69,9,13,7,129,17,184,0,0,0,0,0,0,0,0,1,64,231,0
PASS,-96,9,40,68,9,12,7,131,17,160,0,0,0,0,0,0,0,0,1,22,231,0
PASS,-96,8,40,69,9,10,7,134,17,154,0,0,0,0,0,0,0,0,1,61,231,0
PASS,-94,9,40,68,9,12,7,134,17,165,0,0,0,0,0,0,0,0,1,22,231,0
PASS,-92,9,40,69,9,10,7,137,17,170,0,0,0,0,0,0,0,0,1,52,231,0
PASS,-91,9,40,69,9,12,7,137,17,179,0,0,0,0,0,0,0,0,1,24,231,0
PASS,-90,9,40,68,9,12,7,139,17,174,0,0,0,0,0,0,0,0,1,61,231,0
PASS,-92,9,40,68,9,13,7,140,17,196,0,0,0,0,0,0,0,0,1,24,231,0
PASS,-91,9,40,68,9,13,7,141,17,182,0,0,0,0,0,0,0,0,0,73,231,0
PASS,-92,9,40,69,9,14,7,144,17,184,0,0,0,0,0,0,0,0,0,172,231,0
PASS,-91,10,40,69,9,13,7,146,17,177,0,0,0,0,0,0,0,0,0,86,231,0
PASS,-92,9,40,69,9,13,7,147,17,179,0,0,0,0,0,0,0,0,0,53,231,0
PASS,-91,9,40,68,9,14,7,148,17,214,0,0,0,0,0,0,0,0,0,146,231,0
PASS,-91,9,40,69,9,16,7,150,17,194,0,0,0,0,0,0,0,0,0,41,231,0
PASS,-92,9,40,69,9,16,7,151,17,212,0,0,0,0,0,0,0,0,0,139,231,0
PASS,-91,9,40,68,9,16,7,153,17,189,0,0,0,0,0,0,0,0,0,27,231,0
PASS,-91,9,40,69,9,17,7,154,17,219,0,0,0,0,0,0,0,0,0,143,231,0
